118,486,232,16,68
118,715,212,37,106
118,638,125,24,89
118,551,123,48,85
118,176,65,12,44
119,493,213,23,89
119,703,212,44,106
119,644,126,21,86
119,550,123,54,85
119,173,63,14,49
120,700,211,41,106
120,495,206,36,97
120,560,147,40,60
120,645,129,23,82
120,551,124,52,80
120,171,63,11,49
121,690,210,34,101
121,510,208,28,96
121,652,124,21,87
121,560,120,47,85
121,167,63,10,50
122,676,209,41,101
122,522,207,19,97
122,654,128,20,82
122,566,120,44,85
122,164,64,12,50
123,527,209,39,97
123,666,207,36,101
123,660,120,17,86
123,571,120,44,84
123,160,64,9,50
124,530,210,38,97
124,662,206,30,99
124,660,124,22,81
124,574,120,35,79
124,157,65,9,50
125,539,209,29,99
125,648,119,37,186
125,576,118,46,85
125,156,67,12,49
126,553,209,21,100
126,638,204,40,101
126,664,119,21,86
126,580,116,41,83
126,153,67,13,49
127,559,211,25,101
127,632,203,38,101
127,584,151,17,44
127,667,122,20,81
127,601,119,22,76
127,150,67,13,47
128,563,231,36,82
128,628,199,30,101
128,671,116,22,84
128,583,115,46,81
128,145,68,9,49
129,582,198,68,116
129,674,115,23,84
129,588,115,42,81
129,142,68,9,47
130,588,198,55,116
130,677,117,20,82
130,590,114,42,80
130,140,71,9,45
131,592,196,41,119
131,685,112,15,84
131,594,112,42,81
131,136,70,9,49
132,753,252,15,105
132,589,194,41,120
132,596,112,44,81
132,688,111,14,83
132,133,71,10,50
133,750,247,18,111
133,578,194,60,121
133,620,122,22,49
133,690,113,15,81
133,598,112,20,77
133,131,72,12,48
134,746,324,22,31
134,741,246,26,105
134,625,217,19,100
134,571,193,36,100
134,621,121,19,69
134,690,112,21,82
134,600,112,18,77
134,129,72,11,47
135,720,245,43,111
135,627,218,23,97
135,567,191,35,100
135,624,122,16,52
135,692,111,19,83
135,602,111,18,77
135,125,72,10,50
136,719,245,43,108
136,638,220,18,72
136,565,189,26,99
136,692,110,20,82
136,604,110,39,58
136,122,73,10,51
137,719,243,29,107
137,648,220,17,67
137,559,188,28,98
137,614,122,30,66
137,697,110,18,80
137,604,109,32,71
137,120,74,12,49
138,701,240,28,110
138,665,219,16,100
138,540,188,41,97
138,608,111,39,75
138,700,108,20,82
138,116,75,9,46
139,672,220,55,129
139,540,186,35,96
139,702,109,19,81
139,612,109,39,78
139,113,75,10,50
140,673,221,50,125
140,536,184,28,96
140,633,117,19,69
140,704,113,18,76
140,614,107,18,74
140,112,76,11,49
141,676,219,33,124
141,516,183,35,96
141,707,106,15,81
141,616,105,42,78
141,107,76,11,50
142,668,219,48,122
142,513,182,36,96
142,619,106,37,78
142,708,105,16,80
142,104,77,9,48
143,659,222,74,117
143,511,181,29,94
143,708,106,17,79
143,621,105,37,78
143,102,77,10,52
144,656,230,20,105
144,699,223,44,98
144,496,195,20,78
144,512,184,16,65
144,710,108,18,77
144,624,105,36,75
144,96,78,9,51
145,645,229,24,105
145,712,223,32,98
145,486,178,37,95
145,710,105,18,80
145,624,103,38,76
145,95,78,8,50
146,634,228,28,105
146,726,223,25,97
146,490,177,30,94
146,711,103,17,82
146,626,103,39,77
146,92,78,9,53
147,398,228,6,48
147,621,226,30,100
147,732,225,36,97
147,474,175,22,92
147,713,104,14,79
147,630,102,36,76
147,87,80,13,51
148,400,228,5,53
148,734,225,34,96
148,618,224,24,103
148,464,175,31,93
148,714,102,11,80
148,632,102,36,76
148,85,80,8,50
149,443,236,12,44
149,742,231,26,92
149,612,223,24,104
149,401,221,5,55
149,456,177,38,90
149,662,123,9,55
149,634,105,16,72
149,715,102,10,80
149,81,81,9,52
150,448,231,9,51
150,402,227,8,57
150,597,222,34,100
150,451,173,27,58
150,714,104,10,78
150,637,104,39,71
150,74,83,15,52
151,447,237,10,45
151,396,226,16,60
151,592,221,28,102
151,445,171,21,56
151,658,110,19,65
151,713,104,11,78
151,638,104,19,68
151,71,83,14,50
152,404,228,9,49
152,448,226,16,54
152,588,221,20,102
152,440,171,16,43
152,659,110,18,66
152,711,104,12,78
152,640,100,16,73
152,70,83,10,48
153,442,236,18,50
153,404,225,20,69
153,573,218,28,102
153,701,109,22,74
153,643,99,35,76
153,66,84,12,49
154,444,237,22,54
154,406,233,20,59
154,569,217,26,100
154,698,109,25,75
154,650,102,25,62
154,643,99,11,70
154,64,85,13,51
155,445,235,26,57
155,407,232,19,62
155,563,216,22,102
155,699,108,23,77
155,646,102,37,72
155,645,99,10,45
155,60,85,10,52
156,413,238,13,59
156,549,215,26,102
156,457,196,18,96
156,397,169,18,85
156,699,116,14,69
156,662,108,28,65
156,696,107,8,52
156,664,106,18,40
156,646,98,16,72
156,56,86,10,53
157,415,238,6,53
157,537,215,37,101
157,458,198,22,95
157,394,167,18,88
157,692,107,16,79
157,666,105,23,67
157,649,102,15,67
157,53,88,13,50
158,434,241,14,58
158,533,215,26,101
158,460,195,39,100
158,382,167,15,60
158,681,116,23,72
158,669,104,20,56
158,653,100,14,70
158,49,87,9,53
159,434,239,19,61
159,528,214,20,102
159,459,195,41,99
159,372,168,19,85
159,655,100,46,88
159,47,87,11,53
160,435,239,8,61
160,523,214,20,101
160,459,198,43,100
160,367,166,18,87
160,673,106,27,82
160,656,97,14,71
160,45,88,12,49
161,436,240,22,64
161,506,215,33,99
161,465,200,46,105
161,351,165,25,88
161,658,99,41,90
161,41,88,11,54
162,484,222,44,92
162,436,199,66,107
162,343,166,33,87
162,659,95,40,95
162,39,88,9,55
163,437,238,9,63
163,447,200,72,92
163,340,164,28,87
163,665,101,35,90
163,662,96,9,89
163,36,90,10,45
164,438,200,78,116
164,338,162,25,89
164,663,95,38,96
164,31,91,10,54
165,480,232,17,36
165,442,223,77,93
165,329,163,29,89
165,685,100,17,67
165,662,95,21,96
165,28,91,9,50
166,471,280,40,37
166,448,213,39,101
166,489,202,33,100
166,315,164,36,86
166,654,95,50,99
166,25,92,10,55
167,450,207,49,108
167,501,200,24,101
167,312,163,30,86
167,651,95,54,101
167,22,93,11,56
168,465,234,34,81
168,457,219,11,90
168,449,214,19,97
168,508,201,27,100
168,306,162,29,86
168,650,120,18,76
168,669,96,40,69
168,19,93,15,56
169,526,222,25,83
169,442,213,56,102
169,512,208,14,76
169,509,202,16,90
169,292,162,37,88
169,645,113,14,83
169,695,101,16,63
169,671,93,22,73
170,441,205,55,109
170,510,204,40,101
170,289,161,35,89
170,641,113,16,84
170,672,94,39,71
171,513,203,40,101
171,437,203,44,111
171,283,160,26,88
171,637,116,18,82
171,693,102,18,63
171,672,97,18,66
172,434,203,49,110
172,532,202,27,105
172,263,161,41,85
172,631,126,23,74
172,695,102,17,63
172,673,93,17,71
173,435,203,51,110
173,539,202,26,106
173,263,161,36,88
173,628,117,24,83
173,695,101,18,63
173,674,93,18,71
174,417,256,9,53
174,435,225,53,84
174,539,204,33,106
174,259,159,31,85
174,624,122,22,79
174,674,95,41,70
175,413,254,13,55
175,469,218,27,94
175,543,206,32,104
175,248,159,35,90
175,617,118,20,86
175,676,94,39,70
176,411,256,15,52
176,475,230,24,84
176,551,205,29,105
176,237,159,33,87
176,610,121,24,84
176,688,98,26,64
177,399,256,27,53
177,478,221,28,92
177,559,206,25,104
177,234,157,28,91
177,612,120,21,85
177,678,97,36,67
178,485,250,16,61
178,497,224,22,70
178,392,219,20,88
178,565,208,41,104
178,221,156,34,90
178,604,119,15,86
178,679,95,38,69
179,594,247,17,66
179,394,227,15,77
179,489,224,30,89
179,384,220,20,82
179,565,210,28,101
179,212,157,42,88
179,601,119,17,86
179,680,95,36,69
180,502,234,15,47
180,384,234,13,53
180,377,232,29,71
180,494,214,31,104
180,567,210,44,104
180,211,157,41,89
180,604,143,13,63
180,594,127,15,80
180,680,94,34,69
181,497,220,32,98
181,585,210,35,103
181,363,204,38,96
181,203,155,36,90
181,592,132,24,77
181,707,100,10,63
181,681,93,17,70
182,507,216,32,103
182,594,210,34,107
182,357,203,27,97
182,193,155,44,91
182,587,123,24,87
182,707,101,11,60
182,682,95,20,67
183,506,216,39,108
183,597,212,37,108
183,350,203,23,96
183,194,156,41,88
183,583,123,21,86
183,710,101,9,59
183,682,95,12,64
184,513,220,41,106
184,603,216,40,105
184,335,204,35,95
184,185,153,37,91
184,576,124,21,89
184,710,100,11,59
184,681,96,15,66
185,521,222,37,105
185,618,217,33,98
185,333,203,31,92
185,573,167,22,45
185,173,154,45,84
185,705,100,14,60
185,681,96,15,64
186,528,221,30,108
186,626,217,28,104
186,324,204,27,93
186,168,154,50,88
186,571,126,21,87
186,710,100,10,59
186,681,96,14,65
187,537,225,32,100
187,634,218,28,103
187,309,205,36,92
187,163,152,38,89
187,563,126,19,88
187,705,100,15,60
187,684,95,12,66
188,541,227,26,109
188,633,219,39,102
188,300,201,38,95
188,158,152,40,87
188,555,136,25,79
188,706,100,14,60
188,685,95,9,66
189,546,229,42,110
189,646,219,36,105
189,293,200,30,95
189,151,152,40,86
189,549,129,30,88
189,705,100,14,62
189,686,96,9,64
190,546,231,44,116
190,658,221,28,69
190,281,198,41,96
190,145,151,41,87
190,546,129,29,89
190,706,100,13,62
190,686,96,13,64
191,549,234,38,116
191,660,222,29,71
191,275,202,40,92
191,142,150,32,87
191,543,129,25,89
191,712,99,7,61
191,686,96,13,60
192,555,238,32,103
192,664,225,27,62
192,274,197,35,96
192,136,150,36,87
192,538,137,21,82
192,712,100,7,61
192,685,95,15,60
193,570,239,23,112
193,663,228,37,110
193,269,198,29,84
193,128,150,37,85
193,528,138,28,84
193,705,99,14,62
193,684,97,16,64
194,677,281,26,57
194,678,243,26,49
194,572,241,30,117
194,671,228,20,70
194,258,200,42,89
194,125,149,35,83
194,528,132,26,90
194,704,98,14,62
194,683,97,18,62
195,572,243,31,112
195,677,231,31,111
195,257,193,38,95
195,117,148,22,81
195,527,134,21,88
195,703,99,16,61
195,683,97,18,57
196,583,246,40,115
196,678,235,39,112
196,240,189,37,98
196,109,149,35,81
196,516,135,18,87
196,714,106,5,53
196,683,97,17,53
197,590,247,41,117
197,681,237,40,110
197,237,189,40,94
197,104,148,36,82
197,516,135,18,87
197,706,99,12,62
197,682,96,17,56
198,592,251,34,121
198,689,246,38,102
198,233,188,43,96
198,101,147,32,83
198,511,137,5,52
198,709,97,10,47
198,681,96,18,54
199,603,255,37,119
199,696,242,37,116
199,226,185,35,97
199,502,176,12,50
199,89,147,40,81
199,679,97,18,50
199,707,95,12,62
200,705,306,24,55
200,731,260,5,49
200,612,255,26,120
200,700,243,27,72
200,223,184,28,93
200,501,176,10,51
200,83,148,43,80
200,706,99,13,60
200,678,97,15,48
201,616,257,29,121
201,706,248,33,113
201,214,184,47,95
201,84,146,35,82
201,490,139,19,91
201,704,100,15,60
201,686,99,9,47
201,678,98,7,45
202,620,263,42,124
202,714,248,30,114
202,211,182,37,97
202,77,145,34,83
202,479,142,20,90
202,702,100,13,62
202,677,98,17,52
203,653,318,14,69
203,649,276,11,109
203,625,267,30,120
203,716,250,34,118
203,78,186,31,42
203,204,182,38,96
203,72,146,8,73
203,479,144,14,89
203,702,101,11,52
203,676,91,17,58
204,633,269,39,122
204,715,255,40,117
204,73,199,32,28
204,197,181,42,95
204,67,145,20,61
204,476,144,17,89
204,698,101,14,52
204,676,100,14,51
205,646,325,10,64
205,642,317,8,74
205,647,280,30,125
205,723,270,41,103
205,192,180,39,96
205,465,144,21,89
205,61,143,39,83
205,697,101,13,60
205,676,98,16,60
206,642,282,37,122
206,730,271,38,102
206,186,180,38,92
206,457,145,28,90
206,52,144,42,82
206,697,102,13,58
206,674,98,18,66
207,641,283,50,121
207,737,274,31,103
207,187,178,33,93
207,455,149,30,85
207,51,144,41,80
207,697,103,12,57
207,672,99,17,60
208,646,283,43,130
208,742,264,26,122
208,178,179,36,90
208,455,159,8,73
208,444,149,14,85
208,42,142,35,79
208,697,103,12,51
208,669,94,9,57
209,640,290,54,126
209,745,268,23,111
209,172,179,41,80
209,59,168,19,54
209,441,146,23,91
209,37,143,22,79
209,697,103,12,50
209,667,96,18,67
210,641,296,59,122
210,753,282,14,57
210,439,186,13,51
210,166,178,29,87
210,445,149,14,86
210,35,144,40,79
210,697,104,12,54
210,666,99,18,65
211,641,296,60,124
211,762,291,6,96
211,154,178,42,86
211,432,149,12,59
211,30,141,34,81
211,668,105,15,61
211,697,102,12,48
212,633,294,59,128
212,150,178,39,88
212,28,141,25,81
212,697,103,11,48
212,664,100,18,67
213,627,293,63,135
213,146,177,39,88
213,35,164,23,56
213,23,142,17,79
213,696,103,12,47
213,664,100,17,65
214,623,294,62,135
214,137,178,44,87
214,410,151,13,55
214,17,141,28,78
214,693,105,11,47
214,664,100,16,68
215,617,290,65,138
215,128,177,43,88
215,402,153,18,88
215,13,139,30,74
215,691,108,12,46
215,664,96,18,70
216,611,307,64,123
216,128,178,35,87
216,400,165,15,77
216,10,140,28,80
216,694,107,8,50
216,664,102,17,66
217,596,290,70,142
217,123,177,40,86
217,395,151,15,80
217,7,140,35,74
217,664,101,18,66
218,594,291,71,139
218,391,191,19,53
218,118,177,42,85
218,664,102,17,67
219,576,291,79,136
219,743,236,25,99
219,104,177,43,86
219,660,103,24,70
220,563,289,82,141
220,742,233,26,108
220,371,194,11,52
220,103,177,37,86
220,658,99,36,75
221,553,288,82,134
221,738,230,30,109
221,99,176,36,84
221,369,154,13,50
221,657,100,22,71
222,592,383,33,36
222,556,287,73,134
222,730,227,34,107
222,94,175,35,86
222,363,153,14,93
222,658,105,20,65
223,546,283,68,140
223,714,226,39,105
223,85,176,39,85
223,347,153,29,93
223,656,98,43,78
224,556,280,51,140
224,714,224,37,106
224,84,177,37,83
224,337,155,39,94
224,654,106,43,72
225,533,278,56,137
225,707,221,36,104
225,77,176,40,84
225,335,155,39,95
225,653,107,44,70
226,520,278,66,135
226,697,218,32,103
226,70,175,30,84
226,329,153,25,97
226,654,107,26,61
227,760,318,8,51
227,514,274,66,134
227,693,218,33,102
227,68,175,35,83
227,322,152,28,98
227,650,107,37,71
228,756,289,12,126
228,512,271,59,136
228,689,215,31,103
228,64,174,36,83
228,308,153,40,97
228,652,108,41,71
229,740,285,28,128
229,511,269,47,133
229,687,212,27,102
229,54,173,39,84
229,306,162,42,87
229,650,109,41,71
230,722,284,46,127
230,503,267,52,131
230,667,210,38,100
230,52,173,37,83
230,303,153,29,97
230,649,107,34,75
231,722,282,46,128
231,502,264,47,134
231,666,209,39,101
231,49,173,32,82
231,293,152,31,95
231,644,109,34,70
232,721,280,43,127
232,504,261,38,133
232,669,207,29,100
232,47,173,27,81
232,286,152,35,97
232,676,142,14,39
232,666,139,13,41
232,645,105,21,74
233,710,276,35,125
233,486,258,45,128
233,657,204,27,98
233,43,171,34,82
233,275,154,40,94
233,644,111,44,70
234,704,275,36,126
234,478,258,54,127
234,656,203,23,98
234,42,171,34,82
234,278,152,30,96
234,643,106,47,76
235,697,275,38,126
235,475,255,50,127
235,643,203,33,99
235,41,171,32,82
235,274,151,21,98
235,672,119,17,63
235,644,107,32,78
236,694,270,31,128
236,465,251,40,113
236,636,198,28,98
236,41,170,32,82
236,255,150,40,98
236,643,114,42,70
237,688,267,29,126
237,458,251,42,123
237,630,197,28,97
237,40,170,34,82
237,250,151,42,96
237,639,114,46,71
238,678,266,34,124
238,450,250,48,125
238,618,197,37,96
238,40,170,38,82
238,251,151,36,95
238,643,115,37,70
239,662,266,44,123
239,448,247,47,127
239,617,196,36,97
239,40,170,35,82
239,247,149,34,97
239,643,115,34,68
240,657,265,50,124
240,447,244,44,124
240,617,194,33,97
240,40,170,33,81
240,243,148,29,97
240,643,115,34,71
241,657,264,47,124
241,443,242,39,123
241,612,192,26,98
241,40,170,36,82
241,237,148,33,95
241,642,109,43,78
242,655,258,32,123
242,436,241,40,122
242,598,191,34,95
242,40,170,34,82
242,231,149,34,96
242,641,115,33,71
243,651,327,20,53
243,673,263,8,100
243,659,261,14,110
243,436,239,38,121
243,595,191,33,96
243,40,170,35,82
243,228,148,31,96
243,671,146,14,43
243,637,117,23,69
244,644,280,31,101
244,434,237,34,122
244,593,189,28,96
244,40,170,37,82
244,225,146,30,99
244,634,116,25,71
245,639,260,32,120
245,434,237,25,115
245,587,187,24,95
245,40,170,37,82
245,660,147,23,44
245,221,145,30,100
245,633,115,25,73
246,435,304,14,48
246,404,253,23,93
246,635,252,26,124
246,435,251,11,49
246,568,186,38,94
246,40,170,36,82
246,211,145,39,96
246,632,117,51,74
247,436,305,11,44
247,400,252,27,95
247,627,250,29,122
247,566,185,37,94
247,40,170,37,82
247,209,146,35,94
247,665,143,19,49
247,632,112,30,79
248,618,249,33,121
248,401,240,25,106
248,564,183,36,95
248,40,170,38,81
248,210,146,33,95
248,635,112,50,80
249,603,250,47,117
249,411,232,15,108
249,392,225,30,118
249,562,182,27,95
249,40,170,36,82
249,205,145,32,94
249,635,118,47,76
250,599,249,51,118
250,389,226,38,116
250,210,195,11,40
250,558,181,26,95
250,40,170,37,82
250,200,143,36,94
250,633,117,49,77
251,403,259,21,82
251,596,247,44,117
251,374,246,27,94
251,543,181,36,95
251,40,170,37,82
251,195,145,39,91
251,635,119,41,73
252,592,245,34,119
252,371,236,46,102
252,542,180,31,93
252,39,170,37,82
252,194,145,36,90
252,635,117,44,79
253,588,244,29,119
253,362,235,49,94
253,539,178,24,93
253,39,170,35,82
253,193,143,33,92
253,665,124,13,71
253,635,120,15,67
254,387,244,13,60
254,574,243,39,118
254,352,228,32,92
254,519,177,37,93
254,40,170,37,82
254,185,141,28,94
254,632,115,45,84
255,572,241,40,121
255,355,218,47,113
255,517,177,36,93
255,40,170,35,82
255,182,141,35,92
255,633,116,44,81
256,570,240,35,118
256,355,214,38,111
256,517,176,31,93
256,40,170,35,82
256,179,142,38,90
256,629,123,38,65
257,565,238,30,118
257,531,215,5,54
257,357,211,31,110
257,515,175,14,93
257,40,170,34,82
257,179,142,33,89
257,629,121,44,76
258,541,238,46,116
258,346,211,39,108
258,499,186,31,80
258,40,171,34,81
258,171,139,28,91
258,624,125,48,75
259,538,238,49,115
259,345,209,35,110
259,497,186,31,79
259,40,170,36,82
259,168,138,29,89
259,649,126,21,72
259,624,124,23,41
260,536,237,50,116
260,332,207,40,105
260,495,186,28,77
260,40,170,33,82
260,166,139,30,89
260,623,121,48,81
261,529,235,40,117
261,327,206,35,106
261,485,186,22,73
261,39,170,34,82
261,163,139,24,89
261,620,125,46,76
262,526,235,31,115
262,322,204,37,107
262,491,175,13,84
262,475,170,20,87
262,39,170,32,82
262,162,138,24,89
262,619,127,37,75
263,510,234,42,117
263,321,203,25,102
263,38,170,34,82
263,473,169,16,85
263,156,136,21,89
263,617,122,46,82
264,507,235,44,115
264,319,200,23,102
264,37,170,37,80
264,468,167,19,88
264,152,137,27,87
264,630,126,31,79
264,617,122,11,78
